RecID,FirstName,MiddleName,LastName,Address,City,State,ZIP,POBox,POCityStateZip,SSN,DOB
A994925,SOCORRO,V,CARDET,"113 COLLUM LN E, APT 57",ALMA,AR,72921,,,,
A994926,GURVINDER,,JRACKSON,475 BEAL ST,MARIANNA,AR,72360,,,108405699,
A994927,RICHARD,W,STEINKE,333 FELL ST APT 201,SAN FRANCISCO,CA,94102,,,39107944,
A994928,BRYAN,M,PRIMES,3044 OLD DENTON RD # 111-235,CARROLLTON,TX,75007,,,51969201,
A994929,SERGIO,B,CALLAHAN,518 SOUTH UTAH STREET,LA PORTE,TX,77571,,,48346187,5/22/54
A994930,DWAYNE,,ANCHANTE,7411 AUREL RIDGE LN,NORTH LITTLE ROCK,AR,72113,,,141742269,
A994931,PATRICIA,L,LASTER-JACKSON,29547 CARA WAY,TEMECULA,CA,92591,,,182569086,24-Nov-49
A994932,SUZANNE,H,FLOWERS,4037 VERNER DR,CORPUS CHRISTI,TX,78415,,,37458125,1900
A994933,ESTHER,D,SPENCER,26 EL DORADO AVE # 17,OAKLAND,CA,94611,,,7854971,
A994934,JAMIANNE,M,BELL,7144 S DAIRY ASHFORD ST,HOUSTON,TX,77072,,,,
A994935,,,PARTIDA,25080 LAGUNA HONDA,HEMET,CA,92544,,,99614188,1956
A994936,ROSS,DWAIN,WYCHE,416 N PACIFIC AVE,SAN PEDRO,CA,90731,,,66859333,
A994937,ANTONELLA,E,HANNAFORD,7319 SPINNAKER BAY DR,LAKE WORTH,FL,33467,,,104278741,
A994938,ROLANDO,J,MCRIDE,205 MENDOCINO DR,BAY POINT,CA,94565,,,147120536,
A994939,TONI,M,SMITH,"6484 US HGHWAY 90 W,",DEFUNIAK SPRINGS,FL,32433,,,193014362,1900
A994940,JANICE,,PHAM,6907 CABRIDGFE ST,WHITE HALL,AR,71602,,,,
A994941,ROBERT,BARRETT,DOWDYEN,9596DONOVANS WAY,DELHI,CA,95315,,,91404807,
A994942,RY,,MAYA,3932 58THCIR,VERO BEACH,FL,32966,,,89316148,
A994943,GERALD,A,STEWART,12328 SOUTHRIDGE TR,HUDSON,FL,34669,,,127127770,
A994944,W,,GAULT,1322 CR 197,CROSBYTON,TX,79322,,,49734870,3/30/36
A994945,P,,BATTLES,7626 RIMHURST,SAN ANTONIO,TX,78250,,,24230419,19810206
A994946,J,J,ROBERTS,1110 E WINTERGREEN ROAD APT 1428,DESOTO,TX,75115,,,150038066,1934
A994947,MARIA,T,TEOR,12701 SE SUNSE HARBOR RD LOT 57,WEIRSDALE,FL,32195,,,,8/10/00
A994948,JOSETTE,J,BRANCH,2690 PINE SHADOW LN,CLERMONT,FL,34711,,,195631705,7-Sep-31
A994949,M,H,OMRA,304 CLIFF CT,SOLEDAD,CA,93960,,,412158555,31-Mar-80
A994950,ELIZABETH,L,RAMIREZ,711 FAYETTEVILLE RD,VAN BUREN,AR,72956,PO BOX 6644,"VAN BUREN, AR 72956",62472290,1949
A994951,MARCUS,F,LAPACE,30 STAMPEDE CT,SCRAMENTO,CA,95834,,,76476949,
A994952,IAN,J,WOODS,15414 SANDSTONE ST,BALDWIN PARK,CA,91706,,,157434610,19000101
A994953,MARGUERITE,L,TELLO,2895 SOLOMON ST,PORT ARTHUR,TX,77640,,,93603135,
A994954,ELIZABETH,L,SHEARER,13231 ANAWOOD WAY,WESTMINSTER,CA,92683,,,1692084,
A994955,IRMA,,ALARCON,2819 PEREZ ST,SAN ANTONIO,TX,78207,PO BOX 690362,"SAN ANTONIO, TX 78269",,1915
A994956,A,,W,405 RANCHO ARROYO PKWY APT 229,FREMONT,CA,94536,,,126455655,4/5/72
A994957,LUSMARIA,H,CHERRY,6751 N UNIVERSITY DR,TAMARAC,FL,33321,,,184967061,
A994958,STEP,ENRIQUE,HERNANDEZ,624 NADIA ST,WESLACO,TX,78596,,,62621795,1959
A994959,JOY,A,PETERS,44 CORBIN STREET,LADERA RANCH,CA,92694,,,171163802,
A994960,ALEXANDER,L,EARNESTT,425 RAQUET DR,TRDACY,CA,95376,,,,1938
A994961,D,,SULLIVAN,15911 WASHINGTON STREET,RIVERSIDE,CA,92504,PO BOXI 52661,"RIVERSIDE, CALIFORNIA 92517",62918849,
A994962,SABINO,,GALLETTO,4955 HENRY ST,MILTON,FL,32570,,,,8/25/02
A994963,HERNANDO,,WATSON,86272 RFIVERWOOD DR,YULEE,FL,32097,,,52569027,1959
A994964,CHAD,,BORWN,1811 W KATELLA AVE STE 147,ANAHEIM,CA,92804,,,,
A994965,JENNIFER,P,ISLAS,3306 TEAYA AVE,LYNWOOD,CA,90262,,,79346511,
A994966,XIANGYING,L,COLEMAN,3050 SPEARMAN LANE,SPRING VALLEY,CA,91978,POST BOX 1932,"SPRING VALLEY, CA 91979",195585792,10/14/87
A994967,FABIOLA,A,SIMTH,1236 UNIVERSITY DRIV # H22,VISTA,CA,92081,,,92609621,
A994968,HTRAE,M,NELSON,326 TIOGAC DR,ARLICNGTON,TX,76002,CALLER 300806,"ARLINGTON, TX 76007",163106376,
A994969,ROSALIO,J,HOWARD,1309 JEFFREY SCOT CT,CRESTVIEW,FL,32536,BUZONF 546,"CRESTVIEW, FL 32536",65303222,
A994970,CAROLINE,A,CHACON,2704 LITTLE JOHN LN,AUSTIN,TX,78704,BUZON 90335,"AUSTIN, TX 78709",167985763,
A994971,FLORNECE,K,NEAL,3045 STRAND RD,ROCKLIN,CA,95765,PO BOX 5E42,"ROCKLIN, CA 95677",51316303,
A994972,GINGER,,CAPETILLO,465 FATHAOM DRV APT 212,SAN MATEO,CA,94404,,,,3/6/46
A994973,WINFRED,,MUNZO,1346 W 60TH PL,LOS ANGELES,CA,90044,,,72696265,
A994974,JAMSE,,CARDOSO,13055 DESTINO LANE,CERRITOS,CA,90703,,,61599055,
A994975,JAMES,S,CHESSER,6420 REGAL LN,EL PASO,TX,79904,,,37512150,
A994976,KYMBERLEE,,PARTIDA,14415 AVALON RESERVE BLVD APT 308,ORLANDO,FL,32828,,,96914188,
A994977,PATRICK,J,RIDEN,949 CLIMA RD,SAN BERNARDINO,CA,92405,PO BOX 90712,"SAN BERNARDINO, CALI 92427",416748359,
A994978,DAVID,L,QUALLS,417 SW TRAFALGAR PARKAY,CAPE CORAL,FL,33991,PO BMOX 150706,"CAPE CORAL, FL 33915",181713094,
A994979,NORMA,A,BRAGGS,19749 NW 33RD CT,MIAMI GARDENS,FL,33056,,,72578309,
A994980,ELIZABETH,,HOGENSNO,32011 DECKER OAKS DR,PINEHURST,TX,77362,,,66183614,
A994981,LAURA,A,KEVORKIAN,1384 MADELENA LN,MANTECA,CA,95336,,,36004646,
A994982,A,,HITCHCOKC,420 SPRIVNGVIEW DRIV,SANFORD,FL,32773,,,142364033,
A994983,SCOTT,WAYNE,WHITE,730 W EL SEGUNDO BOUL APT 205,GARDDENA,CA,90247,,,64809252,
A994984,CESAR,D,MAGELITZ,582W9 RIVERSIDE DRIVE APT 130,CHINO,CA,91710,,,136998687,
A994985,TIMOTHY,P,HERANNDEZ,915 N U ST,PENSACOLA,FL,32505,,,78519518,
A994986,ALFRED,,CRUZ-SANCHEZ,17551 MISTY LANE,HUNTINGTON BEACH,CA,92649,,,126034605,4/9/16
A994987,ROGER,J,KROLIN,11670 3/4 FERRIS RD,EL MONTE,CA,91732,,,30418302,1975
A994988,ALEX,L,MARKS-WALDRUP,201 ONSDALE CIRCULO,JACKSOVILLE,AR,72076,,,180860935,1970
A994989,ELOISE,E,CASH,187 BELLMONT LN,DAVENPORT,FL,33897,,,,
A994990,PAUL,WAYNE,DOBBINS,5943 5TH AVE,LOS ANGELES,CA,90043,,,,1984
A994991,CHARLES,,GAYTAN,333 SAN NICOLAS AVE,SANTA PAULA,CA,93060,,,70029709,
A994992,OFELIA,A,HOFFMAN,510 W PIONEER AVEN,REDLANDS,CA,92374,,,53010123,
A994993,G,,EVRA,233 HNTERS RUN DR,BENTON,AR,72015,,,136295988,
A994994,JAMES,M,OFFUTT,331 CAYUGA ST,SALINAS,CA,93901,,,,
A994995,NED,A,EDWARDS,409 HFOREST HILLS DRIVE,LEHAGUE CITY,TX,77573,,,,
A994996,D,J,OLDENBURG,5234 REDRAC ST,JACKSONVILLE,FL,32205,PO BOX 53K14,"JACKSONVILLE, FL 32247",,1/5/00
A994997,JONATHAN,,LABARDOR,708 TOURAMENT LANE,POINCIANA,FL,34759,,,,
A994998,EUNIMIDES,B,KINSEY-PAIGE,463 VALLEY VIEW DR,PARADISE,CA,95969,PO BOX 1914,"PARADISE, CALIFORNIA 95967",99667852,
A994999,JESSIE,,DOMINGUEZ,6130 CHURCH RD,ELKTON,FL,32033,,,119986983,19900208
A995000,JACKI,A,HERNANDEZ,220 N SAN LORENZ ST,KING CITY,CA,93930,PO BOX 171,"KING CITY, CA 93930",32371626,
A995001,JENNIFER,R,LOWE,2005 NE 40TH RD,HOMESTEAD,FL,33033,,,198508880,
A995002,LEROY,A,CARTER,4425 MARK TRAIL WAY,DALLAS,TX,75232,PO BOX 810892,"DALLAS, TX 75381",,
A995003,LIZA,A,BOWE,140U5 RICHLAND AVE,SANTA ANA,CA,92703,BUZON 10014,"SANTA ANA, CA 92711",196850833,7/24/74
A995004,E,S,MUTTER,1273 CARACAS AVN,CLEARWATER,FL,33764,,,118268764,
A995005,FRANCISCO,,COIZEAU,3081 34TH AVEUE,SACRAMENTOS,CA,95824,APTDO 293357,"SACRAMENTO, CA 958S29",182696968,
A995006,LORETTA,S,THIND,3086 FRANKLIN AV,SAN DIEGO,CA,92113,,,152655992,
A995007,ARYMOND,F,GILLIAM,2001 VIA DEL RIO,CORONA,CA,92882,,,,1941
A995008,ANNA,E,ROLDAN-GOMEZ,2517 DUNCAN RD LOT 8,JONESBORO,AR,72401,,,87705626,
A995009,RAFAEL,A,ESRTADA,1587 CEZANNE CIR,EL PASO,TX,79936,,,8940597,
A995010,CARLOS,D,GRAY,38 LA POSADA DR APT B,SALINAS,CA,93906,,,129081291,
A995011,M,,PEREZ,5602 48TH ST,LUBBOCK,TX,79414,POBOX 64062,"LUBBOCK, TX 79464",,
A995012,KIMBERLY,,MORENO,15506 SPRING BIRD,SAN ANTONIO,TX,78247,,,,
A995013,CONNIE,,RODRIGUEZ,6604 KIMLINDA LN,SARASOTA,FL,34243,,,175530928,
A995014,MARY,M,GONZALEZ,8301 DERY LANE,FORT WORTH,TX,76123,O BOX 79373,"FORT WORTH, TX 76179",68550734,3/17/63
A995015,VIRGINA,A,LUNNING,8 TARRAGON CT,SACRAMENTO,CA,95831,POST BOX 293357,"SACRAMENTO, CA 95829",,3/24/46
A995016,,,GUASCH,6402 PECAN LN,LITTLE ROCK,AR,72206,POST 16891,"LITTLE ROCK, AR 72216",190538803,
A995017,MARCUS,S,CHUA,1215 MOCKINGBIRD DR,AUBREY,TX,76227,,,,
A995018,LUCILA,E,AUCIELLO,11211 FINEVIEW ST,EML MONTE,CA,91733,,,49356891,1917
A995019,EDGART,L,LIMA,3401 GENOA PL,PALMDALE,CA,93551,,,2342654,13-Jul-44
A995020,FELIPE,M,PRANELL,1216 FREMONT ST APT B,DELANO,CA,93215,,,,
A995021,DENISE,A,ALELN,3903 ENDICOTT DR,NE PORT RICHEY,FL,34652,PO BOX 34656-1405,"NEW PORT RICHEY, FL 34654",77083906,
A995022,LISETTE,B,RASCON,5249 RED CEDAR DR APT 22,FORT MYERS,FL,33907,,,,11/8/77
A995023,EARNESTINE,,GEARY,5902 MCCAIN PL # 102,NORTH LITTLE ROCK,AR,72117,,,317506437,
A995024,JEANNETTE,D,TENNIE,4116 WILLOW RIDGE DR,DALLAS,TX,75244,,,,
A995025,JAMES,P,HORNG,1159 TRISTAN RIVER RD,CHULA VISTA,CA,91913,PO BOX 1657,"CHULA VISTA, CA 91912",60282949,19060808
A995026,JEFFREY,M,WARNER,3104 SW CALM RIDGE RD,BENTONVILLE,AR,72712,,,,1916
A995027,LEON,HUNTER,MILES,"3206 7TNH AVE W,",BRADENTONQ,FL,34205,,,,1956
A995028,J,,ZEVELYOV,29M90 RIDGEVIEW DR,EL DORADO HILLS,CA,95762,,,75369510,
A995029,GENOVEVA,J,TOZER,7075 CASA LN,LEMON GROVE,CA,91945,,,148671771,19431111
A995030,CINDY,H,HOTTINGER,11524 AEOLIAN ST,WHTTIER,CA,90606,,,,
A995031,KANDICE,H,A,9272 SUNPOINTE DR,BOYNTON BEACH,FL,33437,,,83476720,
A995032,FLOYD,,CORRAELS,127G6 BROWING CT,VISTA,CA,92083,,,14137690,1981
A995033,SHEILA,T,GALLIER,17514 HUNTERSGLEN CIR,HUMBLE,TX,77396,,,,5/23/45
A995034,A,,BECERRA,8231 NW 46TH ST,LAUDERHIL,FL,33351,,,,1927
A995035,STEVEN,H,SANCHEZ,1411 SE 2ND ST,CAPE CORAL,FL,33990,,,,
A995036,AXEL,,DELGADILLO,216 W 2ND STRET,COLEMAN,TX,76834,,,,
A995037,MAIRA,A,KNER,401 YERBA BUENA AVENUE,SAN FRANCISCO,CA,94127,,,197079950,
A995038,JILL,A,HEROLD,322 S DELAWARE AVE,DELAND,FL,32720,,,,
A995039,DOROTHY,,ISL,317 THOMASDALE AVE,HAINES CITY,FL,33844,,,,
A995040,ARTURO,KENNY,JOHNSTON,10F78 DOUGLAS DR,SAN LEANDRO,CA,9577,,,164008249,
A995041,MIKE,G,HAAS,17821 NEWLAND STRT APT A,HUNTINGTON BEACH,CA,92647,,,51664601,
A995042,TRINA,,BYTAUTAS,503 PHILLIP ST,MESQUITE,TX,75149,PO BOX 852182,"MESQUITE, TX 75185",,28-Sep-65
A995043,S,Q,G,1010 BRAZOS CT,LEAGUE CITY,TX,77573,,,180369858,
A995044,HEATHER,,GRIFFITH,7606 A MESITA COURT,TAMPA,FL,33615,,,66013410,
A995045,NELE,A,PRESTON,14581 OLD SHERIDAN ST,SOUTHWEST RANCHES,FL,33331,,,66241103,19190105
A995046,MARGUERITE,S,WETEGROVE,252G33 NW BATES ROAD,ALTHA,FL,32421,,,,
A995047,J,,GREEN,50 REDFOX RD,GREERS FERRY,AR,72067,,,102509262,
A995048,PATRICIA,M,GALTUTZA,1217 S VIRLEE ST,SANTA ANA,CA,92704,,,108315108,
A995049,ANNIE,L,BAILEY,582 LYNN ST,SAN DIEGO,CA,92105,POS 45236,"SAN DIEGO, CA 92145",89779125,1945
A995050,MARY,J,TISDALE,2900 GULF TO BAY BLVD LOT 212,CLEARWATER,FL,33759,PO BOX 17583,"CLEARWATER, FL 33762",,
A995051,JAMES,A,WOO,1525 GRAND AVENUE PARKWY APT 15205,PFLUGERVILLE,TX,78660,,,510315236,5/12/64
A995052,I,,ELLIS,825SOUTH LASSEN AVENIDA,SAN BERNARDINO,CA,92410,,,107595269,
A995053,ROGER,M,TREVIZO,5408 MJAVE WAY,ANTIOCH,CA,94531,,,79055695,1941
A995054,ISAAC,M,QUEAZDA,201 NE 24TH COURT,BOCA RATON,FL,33431,,,412890406,1907
A995055,ARMODN,,NETTLES,17857 CATHEDRAL PL,ENCINO,CA,91436,PO BOX 1941N2,"ENCINO, CA 91416",75998786,1/20/28
A995056,JUN,N,DIAZ,2142 HOLCROFT DR,JACKSONVILLE,FL,32208,,,126296582,
A995057,FONG,,SCOTT-THORPE,349G ANNA LN,BAKERSFIELD,CA,93308,,,69666481,
A995058,ROSE,A,BONVENTRE,4617 SAINT ANNES CT,PALMDALE,CA,93551,BOX 901243,"PALMDALE, CA 93590",25359145,11/28/68
A995059,MILTON,G,CARTAGENA,30 S HEBBRON AVE,SALINAS,CA,93905,,,143092158,
A995060,ODELNO,D,U,7435 FLOUNDER DR,HUDSON,FL,34667,,,82171854,22-Aug-11
A995061,DORA,B,FEDERICO,1453 W 46TH ST,LOS ANGELES,CA,90062,POST OFFICE 881605,"LOS ANGLES, CALI 90009",144724786,
A995062,A,P,MOAR,1423 W CORNELL AVE,FRESNO,CA,93705,,,112248060,
A995063,EUDOCIO,G,BELLEVILLE,9718 SW 146TH AVE,MIAMI,FL,33186,,,,
A995064,THERESA,,BAGWELVL,245 STEELWORKERS RD,MALVERN,AR,72104,,,60373955,
A995065,JANET,J,ARCHER,"44933 16TH ST W,",LANCASTER,CA,93534,,,402262272,19830514
A995066,LATEEF,C,GUTIERREZ,634 SAN ANDRES CRCLE,THOUSAND OAKS,CA,91360,,,32022609,19080810
A995067,MICHAEL,L,RANDO-NEWELL,1702 S VARNA ST,ANAHEIM,CA,92804,PO BOX 8242,"ANAHEIM, CALIF. 92812",109500871,
A995068,JENNIFER,D,BCHECH,4429 E END RD,HENSLEY,AR,72065,,,20828768,
A995069,SHAUNCHERAE,,NIEDZINSKA-SMIETANSKI,3125 9TH ST TRLR 23,WICHITA FALLS,TX,76301,PO BOX 431Q3,"WICHITA FALLS, TX 76308",,
A995070,DEREK,F,BACON-PLESCHER,4131 STIRLING RD APT 201,DAVIE,FL,33314,,,190901167,
A995071,M,A,UCALLAHAN,447 SE 1V1 TER,DANIA BEACH,FL,33004,,,76384374,
A995072,DOUGLAS,,RUIZ,6604 SELFLAND AVNUE,BELL GARDENS,CA,90201,,,814852943,8/17/14
A995073,ANGELIAN,M,GUNN,2764 EAST COURT,RICHMOND,CA,94806,,,168284379,
A995074,MICHELLE,G,ADAMITA,8611 WATERS EDGE DR APT 113,SAN ANTONIO,TX,78245,OFFICE BOX 690362,"SAN ANTONIO, TEXAS 78269",141766720,
A995075,VIRGINIA,,D,1800 W HILLCREST DR APT 300,NEWBURY PARK,CA,91320,,,102178253,
A995076,LARRY,D,AGUILAR,165 HUNTER RIDGE LN,SPRINGOWN,TX,76082,BUZON 1686,"SPRINGTOWN, TEXAS 76082",30832894,
A995077,EVELYN,,MENDOZA,1116 CAMINO DONAIRE,SAN DIEGO,CA,92154,,,707511771,
A995078,JAKE,M,DENNY,9281 HIGHTOP TERRAE,LAKESIDE,CA,92040,,,141282947,
A995079,DALE,C,MUNSON,1111 SEACOAST DR APT 44,IMPERIAL BEACH,CA,91932,BUZON 153,"IMPERIAL BEACH, CA 91933",71848310,1944
A995080,D,,PERRY,402 NE SOLIDA CIR,PORT SAINT LUCIE,FL,34983,,,15646800,8-May-25
A995081,MARY,,LUTZKER,9900 RIVERSIE DRV,CORAL SPRINGS,FL,33071,,,,
A995082,TERESITA,M,RAMOS,6008 BIRCHILL RD,WATAUGA,TX,76148,,,185950111,
A995083,JONATHAN,J,KERR,4 EDGEHILL CV,MAUMELLE,AR,72113,APARTADO 13544,"MAUMELLE, AR 72113",9883146,
A995084,MABEL,B,SUPNET,1409 RIVIERA SUMMIT RD,SANG DIEGO,CA,92154,,,160549095,1950
A995085,JULIA,C,GLOVER-THOMAS,34848 CAROCK RD,AGUA DULCE,CA,9130,,,18529547,
A995086,R,,KARWOSKI,3C316 PENTON ST,JACKSONVILLE,FL,32209,,,34380898,
A995087,DOROTHY,,TORRES,892 MICHAEL DR APT 4,CAMPBELL,CA,95008,PO BOX 112292,"CMPBELL, CA 95011",,1972
A995088,,,DERSHTELLER,15078 WOLF RD,GRASS VALLEY,CA,95949,,,92429364,
A995089,LATY,M,WILDER,3986 CHATSWORTHCIRCULO,STOCKTON,CA,95209,,,91780484,
A995090,JASON,WAYNE,STATEN,4221 CRAWFORD DRIV,PENSACOLA,FL,32504,,,119651185,
A995091,EDNA,,INES-GALURA,704 CORY CAMPBELL RD,FORT PIERCE,FL,34982,,,179891641,
A995092,FABIOLA,A,CABARDO,8106 FOREST MESA DR,AUSTIN,TX,78759,,,92609621,
A995093,JENNIFER,H,RODPRIGUEZ,1401 NE 191ST ST APT 102,NMB,FL,33179,,,98812213,
A995094,CODY,E,CUMMINGS,755 E CAPITOL AVE APT A102,MILPTAS,CA,95035,,,45969802,1928
A995095,KENNETH,S,G,16510 GLORIETTA TURN,HOUSTON,TX,77068,,,146844863,24-Aug-16
A995096,MARIE,C,ALEXANDER,309 PEBBLECREEK DR,GARLAND,TX,75040,,,71208992,5/29/07
A995097,ALBERTO,F,SEGURA,321 HILLSDALE DR,PITTSBURG,CA,94565,CALL BOX 827,"PITTSBURG, CALIFORNIA 94565",,10/5/12
A995098,ALFRED,A,MENDEZ,7015 STUARTH AVN,LA MESA,CA,91941,OST OFFICE 3544,"LA MESA, CA 91944",175103913,
A995099,LAUREANO,,SILVERA,7181 E DRAKE DRV,ANAHEIM,CA,92807,,,514560980,
A995100,VALA,B,WELLS,8731 GRAVES AVE UNIT 31,SANTEE,CA,92071,,,,
A995101,LUIS,S,SOLSI,744 DELMAS AVE,SAN JOSE,CA,95125,,,,
A995102,S,A,ROSOWSKI,918 HEIGHTS BLVD APT 8,HOUSTON,TX,77008,PO BOX 280034,"HOUSTON, TX 77228",151937658,
A995103,ROBERT,,M,21851 HELIOTROPE LNK,WILDOMAR,CA,92595,,,91346714,19690927
A995104,DIANA,,ASHCORFT,14935 LULL ST,VAN NUYS,CA,91405,,,10349052,
A995105,PERLA,H,BRANNON,1751 6TH STRT,LOS OSOS,CA,93402,,,82695607,13-Aug-31
A995106,KERIM,M,SANCHEZ,10063 GRAMERCY PL,RIVEROSIDE,CA,92503,PO BOX 52661,"RIVERSIDE, CALIF. 92517",72845630,1/1/56
A995107,ARON,A,BEJARANO,10844 PZARAMOUNT BOULV,DOWFNEY,CA,90241,PO BOX 2555,"DOWNEY, CA 9S0242",,1907
A995108,ADELAIDE,J,BRENER,9113 RESERVOIR CT,LITTLE ROCK,AR,72227,APARTUADO 165891,"LITTLE ROCK, AR 72216",142006369,5/10/78
A995109,JOHN,J,WOODUS,7409 JAMACHA RD,SAN DIEGO,CA,92114,,,157436410,
A995110,DENNIS,C,EFLIX,411 E 57TH ST,LOS ANGELES,CA,90011,,,152772989,
A995111,ELIZABETH,A,EMORY,3515 E PRINCEQTON AVENIDA,FRESNO,CA,93703,PO BOX 5991,"FRESNO, CALIFORNIA 93755",106718970,
A995112,ANTHONY,,HUERTA,1908 S GATOR CIR,CAPE CORAL,FL,33909,,,42631642,1905
A995113,JAMSE,R,BAUGUST,4552 SE 190TH AVE,MORRISTON,FL,32668,,,63106786,1943
A995114,KEAN,,CALVILLO,209 PORPOISE RD,VENICE,FL,34293,,,80351879,
A995115,E,N,KIM,334 NASSAU LN,GHAYWARD,CA,94544,,,4674781,
A995116,JOSE,L,GRIFFITH,39 MITCHELL AVE,TURLOCK,CA,95380,,,65000905,
A995117,KAREN,,CERNA-JASSO,1319 E HILLSBORO BLVD # 215W,DEERFIELD BEACH,FL,33441,,,95168954,19320220
A995118,MRAIA,R,RUANO,126 NW 17TH PL,MIAMI,FL,33125,,,123461777,1955
A995119,A,,WILLIAMS,9313 SW 227TEH ST UNIT 4,CUTLE BAY,FL,33190,,,10022041,
A995120,SAL,,YANEZ,924 VICKI LN,FORT WORTH,TX,76104,,,181625007,1962
A995121,COLLEEN,,L,10491 NW TH ST,PEMBROKE PINES,FL,33026,,,97252857,12-Aug-34
A995122,STEVEN,,GOMEZ,517 CASAS BONITAS CIR,NOKOMIS,FL,34275,,,54362993,1900
A995123,SHELIA,M,FRANCO,2551 ARAGON BLVD APT 211,SUNRISE,FL,33322,PO BOX 451244,"SUNRISE, FLORIDA 33324",,1924
A995124,ERICH,A,STEPHENS,480 WOMACK RD,CENTERTON,AR,72719,,,177592539,
A995125,ANTONIO,L,COELLA,360L34 ADOBE DR,FREMONT,CA,94536,,,,
A995126,D,S,EMYER,3815 RIX RDD,LADY LAKE,FL,32159,,,44529752,
A995127,ANN,D,DIRUZZO,2212 CABO BAHIA,CHULA VISTA,CA,91914,,,115839724,
A995128,P,A,THOMPSON,31575 AVENIDA MARAVILLA,CATHEDRAL CITY,CA,92234,,,,
A995129,DEREK,M,GONTIZ,4500 RT CASSIDY DRIV,EL PASO,TX,79924,,,96876270,
A995130,DIANE,A,HAUSLER,1114 2ND ST UNIT 2,SANTA MONICA,CA,90403,,,75311134,
A995131,ERIC,E,CALLAHAN,1651 EAGLE CREEK CIR,OXRLANDO,FL,32807,P BOX 720506,"ORLANDO, FL 32872",127877397,
A995132,ROBERTO,,MOLINA,7816 AVENUE U APT A,LUBBOCK,TX,79423,,,,
A995133,EDGARDO,,FRASCONA,7 HORIZON CT,AMERICAN CANYON,CA,94503,,,49519760,19291005
A995134,MARIA,K,KRAUS,9622 EAGLE HILLS WYE,GIROY,CA,95020,,,25759178,5/21/38
A995135,JANE,A,RAMIREZ,1851 CHURCH AVE,SAN MARTIN,CA,95046,BOX 737,"SAN MARTI, CA 95046",63321101,
A995136,RITA,R,CRUZ,612 W LOUISA AVE,IOWA PARK,TX,76367,PO BOX 55,"IOWA PAK, TEXAS 76367",6921354,
A995137,ALBERTO,J,HIBLER,2528 ROYAL TERNS CT,LEAGUE CITY,TX,77573,,,125119708,
A995138,LIVAN,R,THOMAS,5577 EST FLORENCE AVENU,FREOSNO,CA,93727,,,,
A995139,RITA,C,HARVEY,5028 RED HILL RD,ALMA,AR,72921,,,170471235,
A995140,CHANDRA,L,DEVEREAUX,95 HART LN APT J233,PERRIS,CA,92571,,,56401217,1941
A995141,MICHAEL,M,MANZANO,141 E 69TH WY,LONG BEACH,CA,90805,O BOX 17402,"LONUG BEACH, CALI 90807",192885794,
A995142,EDDIE,G,KRATSCHMANN,7366 BRIARBAY LOOP,LAKELAND,FL,33810,,,170630992,
A995143,DAN,C,WYNN,5520 MADRID AVE,ORLANDO,FL,32807,,,41644822,1927
A995144,EHATHER,,HERNANDEZ,12219 HART ST,NORTH HOLLYWOOD,CA,91605,PO BOX 983,"NORTH HOLLYWOOD, CA 91609",131655678,1935
A995145,M,S,BAUER,785 SOUTHWEST 106TH AVE,MIAMI,FL,33173,,,,
A995146,FARNK,E,IRWIN,6465 WEST 24FTH AVN APT 605,HIALEAH,FL,33016,,,49649108,
A995147,JOEL,J,TIRADO-GARCIA,4032 S HIGHWAY 99 SPC 3,STOCKTON,CA,95215,CALL BOX 7644,"STOCKTON, CA 95267",72808226,
A995148,STACYE,,SUAREZ,826 ROLLING OAK CT,MODESTO,CA,95351,FFICE BOX 582052,"MODESTO, CALIF. 9535K8",71794898,
A995149,RESTY,A,DEAN,33949 CLARA DR,LEESBURG,FL,34788,PGO BOX 230,"LEESBURG, FL 34748",,
A995150,KAMESHA,C,COLLINS,501 N HAVERTY ST,PINE BLUFF,AR,71601,,,10301174,1986
A995151,MYRIAM,R,ETZCHIESON,1552 CAJONGREENS PL,EL CAJON,CA,92021,,,168983907,1944
A995152,LAURIE,,WILLIS,320 W ALAMEDA AVNUE APT D502,BURBANK,CA,91506,BUZON 6233,"EBURBANK, CALI 91510",104827498,
A995153,ROBERT,Y,ALMEIDA,16251 WOODRUFF AVE APT 2,BELLFLOWER,CA,90706,PO BOX 1100,"BELALFLOWER, CALI 90707",,
A995154,JOSH,,MEDRANO,6042 BROOKRIDGE RD,JACKSONVILLE,FL,32210,,,190487382,
A995155,L,H,BRAVO,144 ORCHARD,IRVINE,CA,92618,PO BHOX 52332,"IRVINE, CA 92619",118298510,
A995156,BRENDA,R,ESTRADA,870 LAKE ELSIE XDR,TAVARES,FL,32778,POS BOX 6088,"TAVARES, FL 32778",85322597,
A995157,LORI,C,FITZ,6941 LOMO ALTO DR,FORT WORTH,TX,76132,POST OFFICE 79373,"FORT WORTH, TX 76179",,1914
A995158,HONG,A,NOBLES,94 CONSTITUTION LANE,FROSTPROOF,FL,33843,,,,1919
A995159,LANE,T,ROSENBAUM,3991 S BUDLNG AVENU,LOS ANGELES,CA,90037,,,27832153,1913
A995160,JAMES,L,WILLIAMS,9533 ADOREE ST,DOWNEY,CA,90242,,,184925416,
A995161,CHAVON,R,DENKINS,7880 NW 175TH ST,HIALEAH,FL,33015,,,,5/15/40
